,date,brand,sales,Campaign,date_id
9300,2023-05-15,Producto 4,652.69,After,589
9301,2023-05-15,Producto 3,17.43,After,589
9302,2023-05-16,Producto 23,830.86,After,590
9303,2023-05-16,Producto 7,1910.9,After,590
9304,2023-05-16,Producto 6,2281.39,After,590
9305,2023-05-16,Producto 10,427.74,After,590
9306,2023-05-16,Producto 14,1408.1,After,590
9307,2023-05-16,Producto 17,575.66,After,590
9308,2023-05-16,Producto 24,939.53,After,590
9309,2023-05-16,Producto 5,1507.1,After,590
9310,2023-05-16,Producto 3,24.9,After,590
9311,2023-05-16,Producto 4,717.66,After,590
9312,2023-05-16,Producto 1,73.95,After,590
9313,2023-05-16,Producto 9,3337.02,After,590
9314,2023-05-16,Producto 18,21.98,After,590
9315,2023-05-17,Producto 17,473.73,After,591
9316,2023-05-17,Producto 9,3273.55,After,591
9317,2023-05-17,Producto 10,320.82,After,591
9318,2023-05-17,Producto 14,1672.96,After,591
9319,2023-05-17,Producto 6,2674.07,After,591
9320,2023-05-17,Producto 5,1482.13,After,591
9321,2023-05-17,Producto 1,17.99,After,591
9322,2023-05-17,Producto 24,1445.28,After,591
9323,2023-05-17,Producto 7,2536.04,After,591
9324,2023-05-17,Producto 23,772.05,After,591
9325,2023-05-17,Producto 4,651.69,After,591
9326,2023-05-18,Producto 4,1033.51,After,592
9327,2023-05-18,Producto 6,2845.56,After,592
9328,2023-05-18,Producto 1,17.99,After,592
9329,2023-05-18,Producto 9,4432.07,After,592
9330,2023-05-18,Producto 24,1619.19,After,592
9331,2023-05-18,Producto 23,980.2,After,592
9332,2023-05-18,Producto 7,2637.38,After,592
9333,2023-05-18,Producto 17,625.64,After,592
9334,2023-05-18,Producto 14,1855.65,After,592
9335,2023-05-18,Producto 10,441.75,After,592
9336,2023-05-18,Producto 18,19.54,After,592
9337,2023-05-18,Producto 3,12.45,After,592
9338,2023-05-18,Producto 5,1926.86,After,592
9339,2023-05-19,Producto 24,2104.95,After,593
9340,2023-05-19,Producto 23,1366.26,After,593
9341,2023-05-19,Producto 9,7814.81,After,593
9342,2023-05-19,Producto 7,4630.25,After,593
9343,2023-05-19,Producto 17,1202.31,After,593
9344,2023-05-19,Producto 10,787.55,After,593
9345,2023-05-19,Producto 4,1994.01,After,593
9346,2023-05-19,Producto 16,10.49,After,593
9347,2023-05-19,Producto 14,3135.24,After,593
9348,2023-05-19,Producto 3,19.92,After,593
9349,2023-05-19,Producto 1,17.99,After,593
9350,2023-05-19,Producto 6,4478.99,After,593
9351,2023-05-19,Producto 5,3523.96,After,593
9352,2023-05-20,Producto 5,3735.34,After,594
9353,2023-05-20,Producto 10,877.49,After,594
9354,2023-05-20,Producto 1,53.97,After,594
9355,2023-05-20,Producto 18,21.98,After,594
9356,2023-05-20,Producto 6,6013.12,After,594
9357,2023-05-20,Producto 24,2738.63,After,594
9358,2023-05-20,Producto 4,1575.25,After,594
9359,2023-05-20,Producto 23,1833.4,After,594
9360,2023-05-20,Producto 7,4764.77,After,594
9361,2023-05-20,Producto 17,1595.09,After,594
9362,2023-05-20,Producto 14,3453.71,After,594
9363,2023-05-20,Producto 3,24.9,After,594
9364,2023-05-20,Producto 9,10089.67,After,594
9365,2023-05-21,Producto 1,17.99,After,595
9366,2023-05-21,Producto 5,2205.74,After,595
9367,2023-05-21,Producto 3,24.9,After,595
9368,2023-05-21,Producto 17,905.48,After,595
9369,2023-05-21,Producto 6,4053.09,After,595
9370,2023-05-21,Producto 4,974.54,After,595
9371,2023-05-21,Producto 9,6199.29,After,595
9372,2023-05-21,Producto 10,420.76,After,595
9373,2023-05-21,Producto 23,1239.98,After,595
9374,2023-05-21,Producto 7,3305.63,After,595
9375,2023-05-21,Producto 24,1499.25,After,595
9376,2023-05-21,Producto 14,2081.8,After,595
9377,2023-05-22,Producto 23,742.42,After,596
9378,2023-05-22,Producto 24,1385.31,After,596
9379,2023-05-22,Producto 5,1300.75,After,596
9380,2023-05-22,Producto 17,366.79,After,596
9381,2023-05-22,Producto 7,1758.99,After,596
9382,2023-05-22,Producto 14,1285.39,After,596
9383,2023-05-22,Producto 6,2091.32,After,596
9384,2023-05-22,Producto 1,17.99,After,596
9385,2023-05-22,Producto 10,296.83,After,596
9386,2023-05-22,Producto 3,12.45,After,596
9387,2023-05-22,Producto 4,611.71,After,596
9388,2023-05-22,Producto 9,3768.24,After,596
9389,2023-05-23,Producto 1,17.99,After,597
9390,2023-05-23,Producto 7,2204.23,After,597
9391,2023-05-23,Producto 3,42.33,After,597
9392,2023-05-23,Producto 23,792.04,After,597
9393,2023-05-23,Producto 14,1309.35,After,597
9394,2023-05-23,Producto 5,1453.15,After,597
9395,2023-05-23,Producto 4,798.62,After,597
9396,2023-05-23,Producto 9,3957.37,After,597
9397,2023-05-23,Producto 18,22.47,After,597
9398,2023-05-23,Producto 6,2533.8,After,597
9399,2023-05-23,Producto 17,521.7,After,597
9400,2023-05-23,Producto 10,244.86,After,597
9401,2023-05-23,Producto 24,1139.43,After,597
9402,2023-05-24,Producto 24,1419.29,After,598
9403,2023-05-24,Producto 5,2858.58,After,598
9404,2023-05-24,Producto 7,3199.47,After,598
9405,2023-05-24,Producto 3,19.92,After,598
9406,2023-05-24,Producto 23,833.01,After,598
9407,2023-05-24,Producto 6,2505.82,After,598
9408,2023-05-24,Producto 1,11.99,After,598
9409,2023-05-24,Producto 4,1055.5,After,598
9410,2023-05-24,Producto 17,785.52,After,598
9411,2023-05-24,Producto 10,485.65,After,598
9412,2023-05-24,Producto 14,1631.29,After,598
9413,2023-05-24,Producto 9,4771.63,After,598
9414,2023-05-25,Producto 1,17.99,After,599
9415,2023-05-25,Producto 7,4512.09,After,599
9416,2023-05-25,Producto 4,1396.34,After,599
9417,2023-05-25,Producto 6,3371.99,After,599
9418,2023-05-25,Producto 24,1691.15,After,599
9419,2023-05-25,Producto 5,2678.17,After,599
9420,2023-05-25,Producto 10,643.55,After,599
9421,2023-05-25,Producto 9,6663.85,After,599
9422,2023-05-25,Producto 18,10.99,After,599
9423,2023-05-25,Producto 23,1170.67,After,599
9424,2023-05-25,Producto 17,962.39,After,599
9425,2023-05-25,Producto 14,2348.14,After,599
9426,2023-05-25,Producto 3,7.47,After,599
9427,2023-05-26,Producto 5,5546.79,After,600
9428,2023-05-26,Producto 3,12.45,After,600
9429,2023-05-26,Producto 7,7488.81,After,600
9430,2023-05-26,Producto 1,209.87,After,600
9431,2023-05-26,Producto 23,1778.07,After,600
9432,2023-05-26,Producto 9,12407.57,After,600
9433,2023-05-26,Producto 6,6196.87,After,600
9434,2023-05-26,Producto 10,1353.09,After,600
9435,2023-05-26,Producto 18,21.98,After,600
9436,2023-05-26,Producto 14,4007.19,After,600
9437,2023-05-26,Producto 4,2106.0,After,600
9438,2023-05-26,Producto 17,1499.09,After,600
9439,2023-05-26,Producto 24,2798.6,After,600
9440,2023-05-27,Producto 10,1276.15,After,601
9441,2023-05-27,Producto 5,6060.02,After,601
9442,2023-05-27,Producto 4,1684.2,After,601
9443,2023-05-27,Producto 14,3810.59,After,601
9444,2023-05-27,Producto 17,1834.9,After,601
9445,2023-05-27,Producto 24,3184.41,After,601
9446,2023-05-27,Producto 1,233.84,After,601
9447,2023-05-27,Producto 23,1806.88,After,601
9448,2023-05-27,Producto 18,10.99,After,601
9449,2023-05-27,Producto 7,7337.42,After,601
9450,2023-05-27,Producto 9,13116.75,After,601
9451,2023-05-27,Producto 3,9.96,After,601
9452,2023-05-27,Producto 6,7457.65,After,601
9453,2023-05-28,Producto 4,1182.44,After,602
9454,2023-05-28,Producto 9,12201.85,After,602
9455,2023-05-28,Producto 1,101.94,After,602
9456,2023-05-28,Producto 16,10.49,After,602
9457,2023-05-28,Producto 5,4995.64,After,602
9458,2023-05-28,Producto 24,2178.91,After,602
9459,2023-05-28,Producto 10,1002.31,After,602
9460,2023-05-28,Producto 17,1668.97,After,602
9461,2023-05-28,Producto 14,3628.09,After,602
9462,2023-05-28,Producto 3,19.92,After,602
9463,2023-05-28,Producto 18,10.99,After,602
9464,2023-05-28,Producto 23,1808.85,After,602
9465,2023-05-28,Producto 7,6778.32,After,602
9466,2023-05-28,Producto 6,6868.38,After,602
9467,2023-05-29,Producto 9,9197.27,After,603
9468,2023-05-29,Producto 24,1879.06,After,603
9469,2023-05-29,Producto 4,738.65,After,603
9470,2023-05-29,Producto 7,5139.69,After,603
9471,2023-05-29,Producto 18,10.99,After,603
9472,2023-05-29,Producto 5,4336.21,After,603
9473,2023-05-29,Producto 1,17.99,After,603
9474,2023-05-29,Producto 17,1373.19,After,603
9475,2023-05-29,Producto 14,3710.67,After,603
9476,2023-05-29,Producto 3,12.45,After,603
9477,2023-05-29,Producto 6,6014.1,After,603
9478,2023-05-29,Producto 23,1555.04,After,603
9479,2023-05-29,Producto 10,873.42,After,603
9480,2023-05-30,Producto 5,1636.91,After,604
9481,2023-05-30,Producto 9,4003.45,After,604
9482,2023-05-30,Producto 4,674.68,After,604
9483,2023-05-30,Producto 17,386.76,After,604
9484,2023-05-30,Producto 6,1942.74,After,604
9485,2023-05-30,Producto 7,1919.3,After,604
9486,2023-05-30,Producto 10,491.63,After,604
9487,2023-05-30,Producto 23,667.99,After,604
9488,2023-05-30,Producto 24,859.57,After,604
9489,2023-05-30,Producto 3,12.45,After,604
9490,2023-05-30,Producto 14,1355.32,After,604
9491,2023-05-31,Producto 14,1366.96,After,605
9492,2023-05-31,Producto 9,4131.9,After,605
9493,2023-05-31,Producto 17,572.63,After,605
9494,2023-05-31,Producto 18,21.48,After,605
9495,2023-05-31,Producto 16,9.99,After,605
9496,2023-05-31,Producto 24,1279.36,After,605
9497,2023-05-31,Producto 10,423.69,After,605
9498,2023-05-31,Producto 6,2361.35,After,605
9499,2023-05-31,Producto 5,2048.58,After,605
9500,2023-05-31,Producto 4,484.77,After,605
9501,2023-05-31,Producto 3,14.94,After,605
9502,2023-05-31,Producto 23,744.25,After,605
9503,2023-05-31,Producto 7,2525.93,After,605
9504,2023-01-06,Producto 23,924.91,Before,606
9505,2023-01-06,Producto 10,697.49,Before,606
9506,2023-01-06,Producto 3,12.45,Before,606
9507,2023-01-06,Producto 17,774.51,Before,606
9508,2023-01-06,Producto 5,2662.65,Before,606
9509,2023-01-06,Producto 7,3099.57,Before,606
9510,2023-01-06,Producto 4,928.56,Before,606
9511,2023-01-06,Producto 14,1619.97,Before,606
9512,2023-01-06,Producto 9,5047.83,Before,606
9513,2023-01-06,Producto 6,2991.33,Before,606
9514,2023-01-06,Producto 24,1499.25,Before,606
9515,2023-02-06,Producto 7,4848.79,After,607
9516,2023-02-06,Producto 5,4199.17,After,607
9517,2023-02-06,Producto 4,1387.34,After,607
9518,2023-02-06,Producto 3,39.84,After,607
9519,2023-02-06,Producto 10,1251.1,After,607
9520,2023-02-06,Producto 24,2658.67,After,607
9521,2023-02-06,Producto 23,1686.77,After,607
9522,2023-02-06,Producto 14,2814.16,After,607
9523,2023-02-06,Producto 6,5232.47,After,607
9524,2023-02-06,Producto 9,9370.13,After,607
9525,2023-02-06,Producto 17,1521.99,After,607
9526,2023-02-06,Producto 1,29.98,After,607
9527,2023-03-06,Producto 3,17.43,After,608
9528,2023-03-06,Producto 7,6166.69,After,608
9529,2023-03-06,Producto 18,21.48,After,608
9530,2023-03-06,Producto 6,5916.5,After,608
9531,2023-03-06,Producto 10,1174.16,After,608
9532,2023-03-06,Producto 24,2928.55,After,608
9533,2023-03-06,Producto 9,10891.13,After,608
9534,2023-03-06,Producto 23,1797.85,After,608
9535,2023-03-06,Producto 17,1569.0,After,608
9536,2023-03-06,Producto 14,3860.98,After,608
9537,2023-03-06,Producto 16,10.49,After,608
9538,2023-03-06,Producto 5,5558.69,After,608
9539,2023-03-06,Producto 1,65.95,After,608
9540,2023-03-06,Producto 4,1790.15,After,608
9541,2023-04-06,Producto 23,1529.2,After,609
9542,2023-04-06,Producto 4,1119.47,After,609
9543,2023-04-06,Producto 24,1471.27,After,609
9544,2023-04-06,Producto 14,2236.16,After,609
9545,2023-04-06,Producto 1,53.97,After,609
9546,2023-04-06,Producto 5,3352.2,After,609
9547,2023-04-06,Producto 6,4151.79,After,609
9548,2023-04-06,Producto 9,7333.41,After,609
9549,2023-04-06,Producto 10,879.37,After,609
9550,2023-04-06,Producto 3,22.41,After,609
9551,2023-04-06,Producto 17,984.41,After,609
9552,2023-04-06,Producto 7,4162.94,After,609
9553,2023-05-06,Producto 24,865.57,After,610
9554,2023-05-06,Producto 17,500.67,After,610
9555,2023-05-06,Producto 1,23.98,After,610
9556,2023-05-06,Producto 6,2155.1,After,610
9557,2023-05-06,Producto 5,1997.67,After,610
9558,2023-05-06,Producto 7,2380.53,After,610
9559,2023-05-06,Producto 4,757.64,After,610
9560,2023-05-06,Producto 10,446.66,After,610
9561,2023-05-06,Producto 3,14.94,After,610
9562,2023-05-06,Producto 23,771.22,After,610
9563,2023-05-06,Producto 9,4356.26,After,610
9564,2023-05-06,Producto 14,1465.36,After,610
9565,2023-06-06,Producto 10,514.6,After,611
9566,2023-06-06,Producto 16,9.99,After,611
9567,2023-06-06,Producto 9,3787.31,After,611
9568,2023-06-06,Producto 14,1707.52,After,611
9569,2023-06-06,Producto 4,633.7,After,611
9570,2023-06-06,Producto 17,589.61,After,611
9571,2023-06-06,Producto 1,23.98,After,611
9572,2023-06-06,Producto 5,2529.18,After,611
9573,2023-06-06,Producto 6,2239.04,After,611
9574,2023-06-06,Producto 7,2433.47,After,611
9575,2023-06-06,Producto 24,1265.37,After,611
9576,2023-06-06,Producto 3,14.94,After,611
9577,2023-06-06,Producto 23,832.75,After,611
9578,2023-07-06,Producto 7,2232.16,After,612
9579,2023-07-06,Producto 6,2921.22,After,612
9580,2023-07-06,Producto 9,4259.43,After,612
9581,2023-07-06,Producto 10,408.76,After,612
9582,2023-07-06,Producto 5,1904.86,After,612
9583,2023-07-06,Producto 4,926.56,After,612
9584,2023-07-06,Producto 17,660.62,After,612
9585,2023-07-06,Producto 3,39.84,After,612
9586,2023-07-06,Producto 1,53.97,After,612
9587,2023-07-06,Producto 23,838.35,After,612
9588,2023-07-06,Producto 14,1916.05,After,612
9589,2023-07-06,Producto 24,1419.29,After,612
9590,2023-08-06,Producto 1,71.96,After,613
9591,2023-08-06,Producto 5,2009.79,After,613
9592,2023-08-06,Producto 14,1849.55,After,613
9593,2023-08-06,Producto 24,2118.94,After,613
9594,2023-08-06,Producto 9,5211.35,After,613
9595,2023-08-06,Producto 10,609.63,After,613
9596,2023-08-06,Producto 6,3009.71,After,613
9597,2023-08-06,Producto 23,854.57,After,613
9598,2023-08-06,Producto 3,19.92,After,613
9599,2023-08-06,Producto 4,966.54,After,613
9600,2023-08-06,Producto 18,32.97,After,613
9601,2023-08-06,Producto 7,3227.57,After,613
9602,2023-08-06,Producto 17,772.56,After,613
9603,2023-09-06,Producto 23,1308.75,After,614
9604,2023-09-06,Producto 18,21.48,After,614
9605,2023-09-06,Producto 14,3047.83,After,614
9606,2023-09-06,Producto 6,5053.44,After,614
9607,2023-09-06,Producto 4,1496.29,After,614
9608,2023-09-06,Producto 1,35.98,After,614
9609,2023-09-06,Producto 9,8718.27,After,614
9610,2023-09-06,Producto 24,2878.56,After,614
9611,2023-09-06,Producto 17,1250.29,After,614
9612,2023-09-06,Producto 7,5599.74,After,614
9613,2023-09-06,Producto 11,21.99,After,614
9614,2023-09-06,Producto 3,17.43,After,614
9615,2023-09-06,Producto 5,3491.91,After,614
9616,2023-09-06,Producto 10,520.69,After,614
9617,2023-10-06,Producto 14,3236.27,After,615
9618,2023-10-06,Producto 1,71.96,After,615
9619,2023-10-06,Producto 17,1449.17,After,615
9620,2023-10-06,Producto 24,3178.41,After,615
9621,2023-10-06,Producto 3,19.92,After,615
9622,2023-10-06,Producto 23,1536.32,After,615
9623,2023-10-06,Producto 4,1353.36,After,615
9624,2023-10-06,Producto 18,32.96,After,615
9625,2023-10-06,Producto 5,4195.02,After,615
9626,2023-10-06,Producto 10,908.48,After,615
9627,2023-10-06,Producto 9,10047.17,After,615
9628,2023-10-06,Producto 6,5528.48,After,615
9629,2023-10-06,Producto 7,6223.39,After,615
9630,2023-11-06,Producto 10,463.73,After,616
9631,2023-11-06,Producto 24,1485.26,After,616
9632,2023-11-06,Producto 23,1198.29,After,616
9633,2023-11-06,Producto 9,6263.27,After,616
9634,2023-11-06,Producto 1,35.98,After,616
9635,2023-11-06,Producto 6,3908.0,After,616
9636,2023-11-06,Producto 3,27.39,After,616
9637,2023-11-06,Producto 5,2612.94,After,616
9638,2023-11-06,Producto 18,22.47,After,616
9639,2023-11-06,Producto 4,926.56,After,616
9640,2023-11-06,Producto 17,835.52,After,616
9641,2023-11-06,Producto 14,2304.86,After,616
9642,2023-11-06,Producto 7,3828.28,After,616
9643,2023-12-06,Producto 3,22.41,After,617
9644,2023-12-06,Producto 10,299.83,After,617
9645,2023-12-06,Producto 14,1614.74,After,617
9646,2023-12-06,Producto 17,386.78,After,617
9647,2023-12-06,Producto 23,767.41,After,617
9648,2023-12-06,Producto 7,2079.28,After,617
9649,2023-12-06,Producto 4,840.6,After,617
9650,2023-12-06,Producto 6,2450.97,After,617
9651,2023-12-06,Producto 5,1482.63,After,617
9652,2023-12-06,Producto 18,10.99,After,617
9653,2023-12-06,Producto 9,3400.46,After,617
9654,2023-12-06,Producto 1,17.99,After,617
9655,2023-12-06,Producto 24,1739.13,After,617
9656,2023-06-13,Producto 24,1199.4,After,618
9657,2023-06-13,Producto 7,2687.4,After,618
9658,2023-06-13,Producto 6,2271.36,After,618
9659,2023-06-13,Producto 14,1579.53,After,618
9660,2023-06-13,Producto 10,293.83,After,618
9661,2023-06-13,Producto 3,9.96,After,618
9662,2023-06-13,Producto 5,1943.84,After,618
9663,2023-06-13,Producto 9,4032.57,After,618
9664,2023-06-13,Producto 4,780.63,After,618
9665,2023-06-13,Producto 23,612.21,After,618
9666,2023-06-13,Producto 17,556.68,After,618
9667,2023-06-14,Producto 10,374.78,After,619
9668,2023-06-14,Producto 7,3400.93,After,619
9669,2023-06-14,Producto 5,1519.04,After,619
9670,2023-06-14,Producto 3,9.96,After,619
9671,2023-06-14,Producto 9,4615.9,After,619
9672,2023-06-14,Producto 6,2607.56,After,619
9673,2023-06-14,Producto 1,17.99,After,619
9674,2023-06-14,Producto 24,1499.25,After,619
9675,2023-06-14,Producto 23,933.07,After,619
9676,2023-06-14,Producto 4,1098.48,After,619
9677,2023-06-14,Producto 17,535.69,After,619
9678,2023-06-14,Producto 14,1696.34,After,619
9679,2023-06-15,Producto 14,1857.36,After,620
9680,2023-06-15,Producto 5,2294.05,After,620
9681,2023-06-15,Producto 3,27.39,After,620
9682,2023-06-15,Producto 7,3226.99,After,620
9683,2023-06-15,Producto 10,320.81,After,620
9684,2023-06-15,Producto 24,1659.17,After,620
9685,2023-06-15,Producto 17,813.53,After,620
9686,2023-06-15,Producto 4,1262.4,After,620
9687,2023-06-15,Producto 9,5405.69,After,620
9688,2023-06-15,Producto 6,3210.56,After,620
9689,2023-06-15,Producto 18,11.48,After,620
9690,2023-06-15,Producto 23,1058.93,After,620
9691,2023-06-16,Producto 4,1853.12,After,621
9692,2023-06-16,Producto 14,3065.18,After,621
9693,2023-06-16,Producto 17,1184.32,After,621
9694,2023-06-16,Producto 9,9297.75,After,621
9695,2023-06-16,Producto 24,2804.6,After,621
9696,2023-06-16,Producto 10,577.64,After,621
9697,2023-06-16,Producto 1,53.97,After,621
9698,2023-06-16,Producto 23,1533.33,After,621
9699,2023-06-16,Producto 18,10.99,After,621
9700,2023-06-16,Producto 6,5224.88,After,621
9701,2023-06-16,Producto 7,6072.78,After,621
9702,2023-06-16,Producto 5,4314.77,After,621
9703,2023-06-16,Producto 3,27.39,After,621
9704,2023-06-17,Producto 10,1081.35,After,622
9705,2023-06-17,Producto 17,1577.1,After,622
9706,2023-06-17,Producto 1,53.97,After,622
9707,2023-06-17,Producto 9,11555.44,After,622
9708,2023-06-17,Producto 4,1393.34,After,622
9709,2023-06-17,Producto 3,37.35,After,622
9710,2023-06-17,Producto 23,1687.94,After,622
9711,2023-06-17,Producto 7,7660.33,After,622
9712,2023-06-17,Producto 18,10.99,After,622
9713,2023-06-17,Producto 5,4774.53,After,622
9714,2023-06-17,Producto 14,3765.37,After,622
9715,2023-06-17,Producto 24,3018.49,After,622
9716,2023-06-17,Producto 6,6767.16,After,622
9717,2023-06-18,Producto 7,4718.57,After,623
9718,2023-06-18,Producto 24,2444.78,After,623
9719,2023-06-18,Producto 18,22.47,After,623
9720,2023-06-18,Producto 14,3277.38,After,623
9721,2023-06-18,Producto 1,71.96,After,623
9722,2023-06-18,Producto 3,29.88,After,623
9723,2023-06-18,Producto 17,1272.27,After,623
9724,2023-06-18,Producto 6,5922.45,After,623
9725,2023-06-18,Producto 9,9592.11,After,623
9726,2023-06-18,Producto 5,3733.15,After,623
9727,2023-06-18,Producto 4,1053.5,After,623
9728,2023-06-18,Producto 10,581.66,After,623
9729,2023-06-18,Producto 23,1568.55,After,623
9730,2023-06-19,Producto 5,1776.91,After,624
9731,2023-06-19,Producto 24,1439.28,After,624
9732,2023-06-19,Producto 9,4393.32,After,624
9733,2023-06-19,Producto 23,830.79,After,624
9734,2023-06-19,Producto 3,22.41,After,624
9735,2023-06-19,Producto 6,2580.74,After,624
9736,2023-06-19,Producto 7,2406.92,After,624
9737,2023-06-19,Producto 4,963.54,After,624
9738,2023-06-19,Producto 14,1354.13,After,624
9739,2023-06-19,Producto 17,485.72,After,624
9740,2023-06-19,Producto 10,241.85,After,624
9741,2023-06-19,Producto 18,10.99,After,624
9742,2023-06-20,Producto 18,10.99,After,625
9743,2023-06-20,Producto 6,2187.74,After,625
9744,2023-06-20,Producto 17,425.76,After,625
9745,2023-06-20,Producto 5,1495.56,After,625
9746,2023-06-20,Producto 23,789.18,After,625
9747,2023-06-20,Producto 4,840.6,After,625
9748,2023-06-20,Producto 24,1599.2,After,625
9749,2023-06-20,Producto 3,24.9,After,625
9750,2023-06-20,Producto 7,2206.59,After,625
9751,2023-06-20,Producto 14,1320.21,After,625
9752,2023-06-20,Producto 1,35.98,After,625
9753,2023-06-20,Producto 9,3745.41,After,625
9754,2023-06-20,Producto 10,309.82,After,625
9755,2023-06-21,Producto 17,636.59,After,626
9756,2023-06-21,Producto 7,2783.93,After,626
9757,2023-06-21,Producto 18,11.48,After,626
9758,2023-06-21,Producto 5,1657.92,After,626
9759,2023-06-21,Producto 6,2658.77,After,626
9760,2023-06-21,Producto 24,1399.3,After,626
9761,2023-06-21,Producto 10,419.7,After,626
9762,2023-06-21,Producto 1,11.99,After,626
9763,2023-06-21,Producto 3,17.43,After,626
9764,2023-06-21,Producto 9,4334.83,After,626
9765,2023-06-21,Producto 23,980.7,After,626
9766,2023-06-21,Producto 14,1840.86,After,626
9767,2023-06-21,Producto 4,780.63,After,626
9768,2023-06-22,Producto 3,12.45,After,627
9769,2023-06-22,Producto 9,5148.36,After,627
9770,2023-06-22,Producto 14,1906.6,After,627
9771,2023-06-22,Producto 23,796.23,After,627
9772,2023-06-22,Producto 1,35.98,After,627
9773,2023-06-22,Producto 7,3179.11,After,627
9774,2023-06-22,Producto 17,749.55,After,627
9775,2023-06-22,Producto 6,2917.42,After,627
9776,2023-06-22,Producto 24,1579.21,After,627
9777,2023-06-22,Producto 5,2232.07,After,627
9778,2023-06-22,Producto 4,1217.42,After,627
9779,2023-06-22,Producto 10,541.65,After,627
9780,2023-06-23,Producto 9,9362.74,After,628
9781,2023-06-23,Producto 14,3026.84,After,628
9782,2023-06-23,Producto 10,1153.19,After,628
9783,2023-06-23,Producto 5,4052.43,After,628
9784,2023-06-23,Producto 23,1449.84,After,628
9785,2023-06-23,Producto 17,1368.11,After,628
9786,2023-06-23,Producto 3,12.45,After,628
9787,2023-06-23,Producto 4,1794.15,After,628
9788,2023-06-23,Producto 1,35.98,After,628
9789,2023-06-23,Producto 6,5057.85,After,628
9790,2023-06-23,Producto 24,2298.85,After,628
9791,2023-06-23,Producto 7,5737.26,After,628
9792,2023-06-24,Producto 14,3380.8,After,629
9793,2023-06-24,Producto 24,3038.48,After,629
9794,2023-06-24,Producto 5,4574.07,After,629
9795,2023-06-24,Producto 7,7237.92,After,629
9796,2023-06-24,Producto 3,39.84,After,629
9797,2023-06-24,Producto 1,23.98,After,629
9798,2023-06-24,Producto 10,958.33,After,629
9799,2023-06-24,Producto 18,33.46,After,629
9800,2023-06-24,Producto 17,1470.06,After,629
9801,2023-06-24,Producto 9,10247.24,After,629
9802,2023-06-24,Producto 4,1347.36,After,629
9803,2023-06-24,Producto 23,1451.53,After,629
9804,2023-06-24,Producto 6,5916.8,After,629
9805,2023-06-25,Producto 4,1266.4,After,630
9806,2023-06-25,Producto 18,10.99,After,630
9807,2023-06-25,Producto 9,7171.13,After,630
9808,2023-06-25,Producto 3,19.92,After,630
9809,2023-06-25,Producto 5,3019.57,After,630
9810,2023-06-25,Producto 1,53.97,After,630
9811,2023-06-25,Producto 10,688.53,After,630
9812,2023-06-25,Producto 14,2735.13,After,630
9813,2023-06-25,Producto 6,4472.66,After,630
9814,2023-06-25,Producto 7,4238.1,After,630
9815,2023-06-25,Producto 16,9.99,After,630
9816,2023-06-25,Producto 23,1448.8,After,630
9817,2023-06-25,Producto 17,1156.27,After,630
9818,2023-06-25,Producto 24,2358.82,After,630
9819,2023-06-26,Producto 10,651.54,After,631
9820,2023-06-26,Producto 1,11.99,After,631
9821,2023-06-26,Producto 16,9.99,After,631
9822,2023-06-26,Producto 23,969.57,After,631
9823,2023-06-26,Producto 5,1960.21,After,631
9824,2023-06-26,Producto 3,14.94,After,631
9825,2023-06-26,Producto 24,1299.35,After,631
9826,2023-06-26,Producto 7,2405.15,After,631
9827,2023-06-26,Producto 4,987.53,After,631
9828,2023-06-26,Producto 14,1360.68,After,631
9829,2023-06-26,Producto 9,3709.72,After,631
9830,2023-06-26,Producto 18,10.99,After,631
9831,2023-06-26,Producto 6,2274.69,After,631
9832,2023-06-26,Producto 17,546.65,After,631
9833,2023-06-27,Producto 10,528.63,After,632
9834,2023-06-27,Producto 1,53.96,After,632
9835,2023-06-27,Producto 7,2353.66,After,632
9836,2023-06-27,Producto 23,797.9,After,632
9837,2023-06-27,Producto 14,1617.36,After,632
9838,2023-06-27,Producto 24,1199.4,After,632
9839,2023-06-27,Producto 17,659.57,After,632
9840,2023-06-27,Producto 6,2524.61,After,632
9841,2023-06-27,Producto 9,4143.41,After,632
9842,2023-06-27,Producto 4,590.72,After,632
9843,2023-06-27,Producto 3,19.92,After,632
9844,2023-06-27,Producto 5,1905.29,After,632
9845,2023-06-28,Producto 9,5405.73,After,633
9846,2023-06-28,Producto 5,2115.61,After,633
9847,2023-06-28,Producto 10,435.71,After,633
9848,2023-06-28,Producto 1,77.94,After,633
9849,2023-06-28,Producto 7,2691.47,After,633
9850,2023-06-28,Producto 17,689.55,After,633
9851,2023-06-28,Producto 3,7.47,After,633
9852,2023-06-28,Producto 24,1565.22,After,633
9853,2023-06-28,Producto 23,1124.39,After,633
9854,2023-06-28,Producto 14,2038.67,After,633
9855,2023-06-28,Producto 4,923.56,After,633
9856,2023-06-28,Producto 18,43.96,After,633
9857,2023-06-28,Producto 6,2872.49,After,633
9858,2023-06-29,Producto 1,53.96,After,634
9859,2023-06-29,Producto 23,1350.48,After,634
9860,2023-06-29,Producto 24,2218.89,After,634
9861,2023-06-29,Producto 4,1645.22,After,634
9862,2023-06-29,Producto 6,3219.62,After,634
9863,2023-06-29,Producto 17,965.37,After,634
9864,2023-06-29,Producto 10,676.49,After,634
9865,2023-06-29,Producto 5,2349.48,After,634
9866,2023-06-29,Producto 9,6581.93,After,634
9867,2023-06-29,Producto 14,2552.83,After,634
